epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc,train_metal_balanced_acc,train_metal_class_viii_recall,train_metal_collapsed4_acc,train_metal_collapsed4_balanced_acc,train_metal_collapsed4_class_viii_recall,train_metal_collapsed4_confusion_matrix,train_metal_collapsed4_cu_recall,train_metal_collapsed4_macro_f1,train_metal_collapsed4_min_recall,train_metal_collapsed4_mn_recall,train_metal_collapsed4_per_class_recall,train_metal_collapsed4_per_class_support,train_metal_collapsed4_zn_recall,train_metal_confusion_matrix,train_metal_fe_recall,train_metal_macro_f1,train_metal_min_recall,train_metal_mn_recall,train_metal_per_class_recall,train_metal_per_class_support
21,3e-05,0.539877754812305,1.0,fixed,1.0,,0.8444116953826573,0.8259944816094442,0.8425063490867615,0.8444116953826573,0.8233766233766234,0.8425063490867615,0.8444116953826573,0.8233766233766234,"[[477, 1, 49, 24], [0, 63, 6, 1], [24, 7, 138, 6], [32, 4, 32, 317]]",0.9,0.8259944816094442,0.7885714285714286,0.8656987295825771,"{'Mn': 0.8656987295825771, 'Cu': 0.9, 'Zn': 0.7885714285714286, 'Class VIII': 0.8233766233766234}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7885714285714286,"[[477, 1, 49, 24], [0, 63, 6, 1], [24, 7, 138, 6], [32, 4, 32, 317]]",,0.8259944816094442,0.7885714285714286,0.8656987295825771,"{'Mn': 0.8656987295825771, 'Cu': 0.9, 'Zn': 0.7885714285714286, 'Class VIII': 0.8233766233766234}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
22,3e-05,0.5189123652825082,1.0,fixed,1.0,,0.761251561505645,0.7656271499102795,0.7552921175956726,0.761251561505645,0.9298701298701298,0.7552921175956726,0.761251561505645,0.9298701298701298,"[[372, 0, 24, 155], [0, 60, 3, 7], [16, 2, 102, 55], [8, 2, 17, 358]]",0.8571428571428571,0.7656271499102795,0.5828571428571429,0.6751361161524501,"{'Mn': 0.6751361161524501, 'Cu': 0.8571428571428571, 'Zn': 0.5828571428571429, 'Class VIII': 0.9298701298701298}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.5828571428571429,"[[372, 0, 24, 155], [0, 60, 3, 7], [16, 2, 102, 55], [8, 2, 17, 358]]",,0.7656271499102795,0.5828571428571429,0.6751361161524501,"{'Mn': 0.6751361161524501, 'Cu': 0.8571428571428571, 'Zn': 0.5828571428571429, 'Class VIII': 0.9298701298701298}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
23,3e-05,0.5115358163476795,1.0,fixed,1.0,,0.8108755038065383,0.8208760150236373,0.8298052549362183,0.8108755038065383,0.7324675324675325,0.8298052549362183,0.8108755038065383,0.7324675324675325,"[[513, 0, 33, 5], [0, 61, 9, 0], [49, 1, 124, 1], [71, 2, 30, 282]]",0.8714285714285714,0.8208760150236373,0.7085714285714285,0.9310344827586207,"{'Mn': 0.9310344827586207, 'Cu': 0.8714285714285714, 'Zn': 0.7085714285714285, 'Class VIII': 0.7324675324675325}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7085714285714285,"[[513, 0, 33, 5], [0, 61, 9, 0], [49, 1, 124, 1], [71, 2, 30, 282]]",,0.8208760150236373,0.7085714285714285,0.9310344827586207,"{'Mn': 0.9310344827586207, 'Cu': 0.8714285714285714, 'Zn': 0.7085714285714285, 'Class VIII': 0.7324675324675325}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
24,3e-05,0.49832020340034283,1.0,fixed,1.0,,0.8497839818983195,0.8515833631690595,0.8619813919067383,0.8497839818983195,0.8467532467532467,0.8619813919067383,0.8497839818983195,0.8467532467532467,"[[498, 0, 29, 24], [0, 63, 4, 3], [37, 1, 131, 6], [30, 3, 26, 326]]",0.9,0.8515833631690595,0.7485714285714286,0.9038112522686026,"{'Mn': 0.9038112522686026, 'Cu': 0.9, 'Zn': 0.7485714285714286, 'Class VIII': 0.8467532467532467}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7485714285714286,"[[498, 0, 29, 24], [0, 63, 4, 3], [37, 1, 131, 6], [30, 3, 26, 326]]",,0.8515833631690595,0.7485714285714286,0.9038112522686026,"{'Mn': 0.9038112522686026, 'Cu': 0.9, 'Zn': 0.7485714285714286, 'Class VIII': 0.8467532467532467}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
25,3e-05,0.46251987061790517,1.0,fixed,1.0,,0.8371191693968463,0.8460637729670663,0.8594411611557007,0.8371191693968463,0.8649350649350649,0.8594411611557007,0.8371191693968463,0.8649350649350649,"[[501, 0, 21, 29], [0, 63, 4, 3], [45, 1, 118, 11], [30, 3, 19, 333]]",0.9,0.8460637729670663,0.6742857142857143,0.9092558983666061,"{'Mn': 0.9092558983666061, 'Cu': 0.9, 'Zn': 0.6742857142857143, 'Class VIII': 0.8649350649350649}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6742857142857143,"[[501, 0, 21, 29], [0, 63, 4, 3], [45, 1, 118, 11], [30, 3, 19, 333]]",,0.8460637729670663,0.6742857142857143,0.9092558983666061,"{'Mn': 0.9092558983666061, 'Cu': 0.9, 'Zn': 0.6742857142857143, 'Class VIII': 0.8649350649350649}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
26,3e-05,0.46039924201731747,1.0,fixed,1.0,,0.8554787045984868,0.8444705944488498,0.8416596055030823,0.8554787045984868,0.9064935064935065,0.8416596055030823,0.8554787045984868,0.9064935064935065,"[[443, 0, 39, 69], [0, 65, 2, 3], [16, 2, 137, 20], [12, 2, 22, 349]]",0.9285714285714286,0.8444705944488498,0.7828571428571428,0.8039927404718693,"{'Mn': 0.8039927404718693, 'Cu': 0.9285714285714286, 'Zn': 0.7828571428571428, 'Class VIII': 0.9064935064935065}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7828571428571428,"[[443, 0, 39, 69], [0, 65, 2, 3], [16, 2, 137, 20], [12, 2, 22, 349]]",,0.8444705944488498,0.7828571428571428,0.8039927404718693,"{'Mn': 0.8039927404718693, 'Cu': 0.9285714285714286, 'Zn': 0.7828571428571428, 'Class VIII': 0.9064935064935065}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
27,3e-05,0.4735881550287878,1.0,fixed,1.0,,0.8702591510123271,0.8605235709495778,0.8670617938041687,0.8702591510123271,0.8883116883116883,0.8670617938041687,0.8702591510123271,0.8883116883116883,"[[473, 0, 40, 38], [0, 63, 4, 3], [19, 2, 146, 8], [15, 2, 26, 342]]",0.9,0.8605235709495778,0.8342857142857143,0.8584392014519057,"{'Mn': 0.8584392014519057, 'Cu': 0.9, 'Zn': 0.8342857142857143, 'Class VIII': 0.8883116883116883}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8342857142857143,"[[473, 0, 40, 38], [0, 63, 4, 3], [19, 2, 146, 8], [15, 2, 26, 342]]",,0.8605235709495778,0.8342857142857143,0.8584392014519057,"{'Mn': 0.8584392014519057, 'Cu': 0.9, 'Zn': 0.8342857142857143, 'Class VIII': 0.8883116883116883}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
28,3e-05,0.45592057444406925,1.0,fixed,1.0,,0.8594510571098593,0.8590340970547936,0.8687552809715271,0.8594510571098593,0.812987012987013,0.8687552809715271,0.8594510571098593,0.812987012987013,"[[508, 0, 33, 10], [0, 62, 7, 1], [30, 1, 143, 1], [39, 2, 31, 313]]",0.8857142857142857,0.8590340970547936,0.812987012987013,0.9219600725952813,"{'Mn': 0.9219600725952813, 'Cu': 0.8857142857142857, 'Zn': 0.8171428571428572, 'Class VIII': 0.812987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8171428571428572,"[[508, 0, 33, 10], [0, 62, 7, 1], [30, 1, 143, 1], [39, 2, 31, 313]]",,0.8590340970547936,0.812987012987013,0.9219600725952813,"{'Mn': 0.9219600725952813, 'Cu': 0.8857142857142857, 'Zn': 0.8171428571428572, 'Class VIII': 0.812987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
29,3e-05,0.4475121326190797,1.0,fixed,1.0,,0.8792694510571099,0.8707561240436861,0.8806096315383911,0.8792694510571099,0.8727272727272727,0.8806096315383911,0.8792694510571099,0.8727272727272727,"[[492, 0, 41, 18], [0, 63, 6, 1], [18, 1, 149, 7], [18, 2, 29, 336]]",0.9,0.8707561240436861,0.8514285714285714,0.8929219600725953,"{'Mn': 0.8929219600725953, 'Cu': 0.9, 'Zn': 0.8514285714285714, 'Class VIII': 0.8727272727272727}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8514285714285714,"[[492, 0, 41, 18], [0, 63, 6, 1], [18, 1, 149, 7], [18, 2, 29, 336]]",,0.8707561240436861,0.8514285714285714,0.8929219600725953,"{'Mn': 0.8929219600725953, 'Cu': 0.9, 'Zn': 0.8514285714285714, 'Class VIII': 0.8727272727272727}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
30,3e-05,0.4136423610301839,1.0,fixed,1.0,,0.8838239800127277,0.872708893047888,0.8814563751220703,0.8838239800127277,0.8909090909090909,0.8814563751220703,0.8838239800127277,0.8909090909090909,"[[481, 0, 48, 22], [0, 62, 6, 2], [15, 1, 155, 4], [11, 1, 30, 343]]",0.8857142857142857,0.872708893047888,0.8729582577132486,0.8729582577132486,"{'Mn': 0.8729582577132486, 'Cu': 0.8857142857142857, 'Zn': 0.8857142857142857, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8857142857142857,"[[481, 0, 48, 22], [0, 62, 6, 2], [15, 1, 155, 4], [11, 1, 30, 343]]",,0.872708893047888,0.8729582577132486,0.8729582577132486,"{'Mn': 0.8729582577132486, 'Cu': 0.8857142857142857, 'Zn': 0.8857142857142857, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
31,3e-05,0.38580766164169117,1.0,fixed,1.0,,0.8662807881773399,0.8719103168137778,0.8789161443710327,0.8662807881773399,0.9142857142857143,0.8789161443710327,0.8662807881773399,0.9142857142857143,"[[494, 0, 15, 42], [0, 65, 1, 4], [25, 1, 127, 22], [15, 2, 16, 352]]",0.9285714285714286,0.8719103168137778,0.7257142857142858,0.896551724137931,"{'Mn': 0.896551724137931, 'Cu': 0.9285714285714286, 'Zn': 0.7257142857142858, 'Class VIII': 0.9142857142857143}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7257142857142858,"[[494, 0, 15, 42], [0, 65, 1, 4], [25, 1, 127, 22], [15, 2, 16, 352]]",,0.8719103168137778,0.7257142857142858,0.896551724137931,"{'Mn': 0.896551724137931, 'Cu': 0.9285714285714286, 'Zn': 0.7257142857142858, 'Class VIII': 0.9142857142857143}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
32,3e-05,0.3851601041324839,1.0,fixed,1.0,,0.8460727838404789,0.8374258217462742,0.8365791440010071,0.8460727838404789,0.6701298701298701,0.8365791440010071,0.8460727838404789,0.6701298701298701,"[[510, 0, 40, 1], [0, 62, 8, 0], [17, 0, 158, 0], [75, 1, 51, 258]]",0.8857142857142857,0.8374258217462742,0.6701298701298701,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.8857142857142857, 'Zn': 0.9028571428571428, 'Class VIII': 0.6701298701298701}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.9028571428571428,"[[510, 0, 40, 1], [0, 62, 8, 0], [17, 0, 158, 0], [75, 1, 51, 258]]",,0.8374258217462742,0.6701298701298701,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.8857142857142857, 'Zn': 0.9028571428571428, 'Class VIII': 0.6701298701298701}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
33,3e-05,0.3854855529812945,1.0,fixed,1.0,,0.8855533033209984,0.889866284331112,0.8992379307746887,0.8855533033209984,0.8909090909090909,0.8992379307746887,0.8855533033209984,0.8909090909090909,"[[510, 0, 18, 23], [0, 62, 5, 3], [24, 0, 147, 4], [13, 0, 29, 343]]",0.8857142857142857,0.889866284331112,0.84,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.8857142857142857, 'Zn': 0.84, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.84,"[[510, 0, 18, 23], [0, 62, 5, 3], [24, 0, 147, 4], [13, 0, 29, 343]]",,0.889866284331112,0.84,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.8857142857142857, 'Zn': 0.84, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
34,3e-05,0.3514892216142569,1.0,fixed,1.0,,0.8866588493176515,0.8915775954733425,0.9009314179420471,0.8866588493176515,0.9246753246753247,0.9009314179420471,0.8866588493176515,0.9246753246753247,"[[508, 0, 16, 27], [0, 65, 2, 3], [20, 1, 135, 19], [12, 1, 16, 356]]",0.9285714285714286,0.8915775954733425,0.7714285714285715,0.9219600725952813,"{'Mn': 0.9219600725952813, 'Cu': 0.9285714285714286, 'Zn': 0.7714285714285715, 'Class VIII': 0.9246753246753247}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7714285714285715,"[[508, 0, 16, 27], [0, 65, 2, 3], [20, 1, 135, 19], [12, 1, 16, 356]]",,0.8915775954733425,0.7714285714285715,0.9219600725952813,"{'Mn': 0.9219600725952813, 'Cu': 0.9285714285714286, 'Zn': 0.7714285714285715, 'Class VIII': 0.9246753246753247}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
35,3e-05,0.3611927026461155,1.0,fixed,1.0,,0.8695011431399816,0.8879395529759471,0.8983911871910095,0.8695011431399816,0.9090909090909091,0.8983911871910095,0.8695011431399816,0.9090909090909091,"[[526, 0, 7, 18], [0, 65, 2, 3], [40, 0, 120, 15], [25, 1, 9, 350]]",0.9285714285714286,0.8879395529759471,0.6857142857142857,0.9546279491833031,"{'Mn': 0.9546279491833031, 'Cu': 0.9285714285714286, 'Zn': 0.6857142857142857, 'Class VIII': 0.9090909090909091}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6857142857142857,"[[526, 0, 7, 18], [0, 65, 2, 3], [40, 0, 120, 15], [25, 1, 9, 350]]",,0.8879395529759471,0.6857142857142857,0.9546279491833031,"{'Mn': 0.9546279491833031, 'Cu': 0.9285714285714286, 'Zn': 0.6857142857142857, 'Class VIII': 0.9090909090909091}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
36,3e-05,0.35073223264535536,1.0,fixed,1.0,,0.8904275579230208,0.8913052464810879,0.8992379307746887,0.8904275579230208,0.8909090909090909,0.8992379307746887,0.8904275579230208,0.8909090909090909,"[[505, 0, 30, 16], [0, 62, 5, 3], [21, 0, 152, 2], [18, 0, 24, 343]]",0.8857142857142857,0.8913052464810879,0.8685714285714285,0.9165154264972777,"{'Mn': 0.9165154264972777, 'Cu': 0.8857142857142857, 'Zn': 0.8685714285714285, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8685714285714285,"[[505, 0, 30, 16], [0, 62, 5, 3], [21, 0, 152, 2], [18, 0, 24, 343]]",,0.8913052464810879,0.8685714285714285,0.9165154264972777,"{'Mn': 0.9165154264972777, 'Cu': 0.8857142857142857, 'Zn': 0.8685714285714285, 'Class VIII': 0.8909090909090909}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
37,3e-05,0.33356979127495073,1.0,fixed,1.0,,0.9000296980696254,0.9020608124271516,0.9102455377578735,0.9000296980696254,0.8883116883116883,0.9102455377578735,0.9000296980696254,0.8883116883116883,"[[515, 0, 21, 15], [0, 62, 5, 3], [16, 0, 156, 3], [19, 0, 24, 342]]",0.8857142857142857,0.9020608124271516,0.8857142857142857,0.9346642468239564,"{'Mn': 0.9346642468239564, 'Cu': 0.8857142857142857, 'Zn': 0.8914285714285715, 'Class VIII': 0.8883116883116883}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8914285714285715,"[[515, 0, 21, 15], [0, 62, 5, 3], [16, 0, 156, 3], [19, 0, 24, 342]]",,0.9020608124271516,0.8857142857142857,0.9346642468239564,"{'Mn': 0.9346642468239564, 'Cu': 0.8857142857142857, 'Zn': 0.8914285714285715, 'Class VIII': 0.8883116883116883}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
38,3e-05,0.342331522509355,1.0,fixed,1.0,,0.8568921912932802,0.872598005438074,0.8738357424736023,0.8568921912932802,0.7532467532467533,0.8738357424736023,0.8568921912932802,0.7532467532467533,"[[540, 0, 9, 2], [0, 63, 6, 1], [36, 0, 139, 0], [70, 0, 25, 290]]",0.9,0.872598005438074,0.7532467532467533,0.9800362976406534,"{'Mn': 0.9800362976406534, 'Cu': 0.9, 'Zn': 0.7942857142857143, 'Class VIII': 0.7532467532467533}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7942857142857143,"[[540, 0, 9, 2], [0, 63, 6, 1], [36, 0, 139, 0], [70, 0, 25, 290]]",,0.872598005438074,0.7532467532467533,0.9800362976406534,"{'Mn': 0.9800362976406534, 'Cu': 0.9, 'Zn': 0.7942857142857143, 'Class VIII': 0.7532467532467533}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
39,3e-05,0.32784219879367565,1.0,fixed,1.0,,0.9120377354043416,0.9145626663826742,0.9220998883247375,0.9120377354043416,0.9168831168831169,0.9220998883247375,0.9120377354043416,0.9168831168831169,"[[521, 0, 13, 17], [0, 65, 2, 3], [21, 1, 150, 3], [14, 1, 17, 353]]",0.9285714285714286,0.9145626663826742,0.8571428571428571,0.9455535390199638,"{'Mn': 0.9455535390199638, 'Cu': 0.9285714285714286, 'Zn': 0.8571428571428571, 'Class VIII': 0.9168831168831169}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8571428571428571,"[[521, 0, 13, 17], [0, 65, 2, 3], [21, 1, 150, 3], [14, 1, 17, 353]]",,0.9145626663826742,0.8571428571428571,0.9455535390199638,"{'Mn': 0.9455535390199638, 'Cu': 0.9285714285714286, 'Zn': 0.8571428571428571, 'Class VIII': 0.9168831168831169}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
40,3e-05,0.31360879148406956,1.0,fixed,1.0,,0.9077577957432766,0.8953455581597605,0.9043183922767639,0.9077577957432766,0.8467532467532467,0.9043183922767639,0.9077577957432766,0.8467532467532467,"[[514, 0, 33, 4], [0, 64, 6, 0], [11, 0, 164, 0], [20, 2, 37, 326]]",0.9142857142857143,0.8953455581597605,0.8467532467532467,0.9328493647912885,"{'Mn': 0.9328493647912885, 'Cu': 0.9142857142857143, 'Zn': 0.9371428571428572, 'Class VIII': 0.8467532467532467}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.9371428571428572,"[[514, 0, 33, 4], [0, 64, 6, 0], [11, 0, 164, 0], [20, 2, 37, 326]]",,0.8953455581597605,0.8467532467532467,0.9328493647912885,"{'Mn': 0.9328493647912885, 'Cu': 0.9142857142857143, 'Zn': 0.9371428571428572, 'Class VIII': 0.8467532467532467}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
41,3e-05,0.3316537393099704,1.0,fixed,1.0,,0.9268412803167794,0.9261210314183692,0.9348010420799255,0.9268412803167794,0.9324675324675324,0.9348010420799255,0.9268412803167794,0.9324675324675324,"[[523, 0, 13, 15], [0, 65, 2, 3], [14, 1, 157, 3], [8, 1, 17, 359]]",0.9285714285714286,0.9261210314183692,0.8971428571428571,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9285714285714286, 'Zn': 0.8971428571428571, 'Class VIII': 0.9324675324675324}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8971428571428571,"[[523, 0, 13, 15], [0, 65, 2, 3], [14, 1, 157, 3], [8, 1, 17, 359]]",,0.9261210314183692,0.8971428571428571,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9285714285714286, 'Zn': 0.8971428571428571, 'Class VIII': 0.9324675324675324}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
42,3e-05,0.3307442146485571,1.0,fixed,1.0,,0.849160793834115,0.8778614825627618,0.8848433494567871,0.849160793834115,0.8389610389610389,0.8848433494567871,0.849160793834115,0.8389610389610389,"[[545, 0, 4, 2], [2, 65, 1, 2], [60, 0, 112, 3], [56, 1, 5, 323]]",0.9285714285714286,0.8778614825627618,0.64,0.9891107078039928,"{'Mn': 0.9891107078039928, 'Cu': 0.9285714285714286, 'Zn': 0.64, 'Class VIII': 0.8389610389610389}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.64,"[[545, 0, 4, 2], [2, 65, 1, 2], [60, 0, 112, 3], [56, 1, 5, 323]]",,0.8778614825627618,0.64,0.9891107078039928,"{'Mn': 0.9891107078039928, 'Cu': 0.9285714285714286, 'Zn': 0.64, 'Class VIII': 0.8389610389610389}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
43,3e-05,0.28086414529526654,1.0,fixed,1.0,,0.9083347868102859,0.9183414319266686,0.9246401190757751,0.9083347868102859,0.9298701298701298,0.9246401190757751,0.9083347868102859,0.9298701298701298,"[[523, 0, 8, 20], [0, 64, 3, 3], [18, 0, 147, 10], [14, 0, 13, 358]]",0.9142857142857143,0.9183414319266686,0.84,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9142857142857143, 'Zn': 0.84, 'Class VIII': 0.9298701298701298}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.84,"[[523, 0, 8, 20], [0, 64, 3, 3], [18, 0, 147, 10], [14, 0, 13, 358]]",,0.9183414319266686,0.84,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9142857142857143, 'Zn': 0.84, 'Class VIII': 0.9298701298701298}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
44,3e-05,0.29013357857537986,1.0,fixed,1.0,,0.9299581634336626,0.9271560606750742,0.9348010420799255,0.9299581634336626,0.922077922077922,0.9348010420799255,0.9299581634336626,0.922077922077922,"[[523, 0, 15, 13], [0, 65, 4, 1], [11, 1, 161, 2], [13, 1, 16, 355]]",0.9285714285714286,0.9271560606750742,0.92,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9285714285714286, 'Zn': 0.92, 'Class VIII': 0.922077922077922}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.92,"[[523, 0, 15, 13], [0, 65, 4, 1], [11, 1, 161, 2], [13, 1, 16, 355]]",,0.9271560606750742,0.92,0.9491833030852994,"{'Mn': 0.9491833030852994, 'Cu': 0.9285714285714286, 'Zn': 0.92, 'Class VIII': 0.922077922077922}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
45,3e-05,0.27825380971881786,1.0,fixed,1.0,,0.9231941923774954,0.9238034838091999,0.9254868626594543,0.9231941923774954,0.8571428571428571,0.9254868626594543,0.9231941923774954,0.8571428571428571,"[[536, 0, 11, 4], [0, 66, 3, 1], [14, 0, 161, 0], [31, 0, 24, 330]]",0.9428571428571428,0.9238034838091999,0.8571428571428571,0.9727767695099818,"{'Mn': 0.9727767695099818, 'Cu': 0.9428571428571428, 'Zn': 0.92, 'Class VIII': 0.8571428571428571}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.92,"[[536, 0, 11, 4], [0, 66, 3, 1], [14, 0, 161, 0], [31, 0, 24, 330]]",,0.9238034838091999,0.8571428571428571,0.9727767695099818,"{'Mn': 0.9727767695099818, 'Cu': 0.9428571428571428, 'Zn': 0.92, 'Class VIII': 0.8571428571428571}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
46,3e-05,0.25543015808452274,1.0,fixed,1.0,,0.9374790817168313,0.9371114821081945,0.9466553926467896,0.9374790817168313,0.9324675324675324,0.9466553926467896,0.9374790817168313,0.9324675324675324,"[[537, 0, 6, 8], [0, 67, 1, 2], [13, 1, 155, 6], [13, 4, 9, 359]]",0.9571428571428572,0.9371114821081945,0.8857142857142857,0.9745916515426497,"{'Mn': 0.9745916515426497, 'Cu': 0.9571428571428572, 'Zn': 0.8857142857142857, 'Class VIII': 0.9324675324675324}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8857142857142857,"[[537, 0, 6, 8], [0, 67, 1, 2], [13, 1, 155, 6], [13, 4, 9, 359]]",,0.9371114821081945,0.8857142857142857,0.9745916515426497,"{'Mn': 0.9745916515426497, 'Cu': 0.9571428571428572, 'Zn': 0.8857142857142857, 'Class VIII': 0.9324675324675324}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
47,3e-05,0.2510414521172139,1.0,fixed,1.0,,0.9126089518467013,0.9282773586729421,0.9373412132263184,0.9126089518467013,0.9558441558441558,0.9373412132263184,0.9126089518467013,0.9558441558441558,"[[537, 0, 0, 14], [0, 66, 1, 3], [24, 0, 136, 15], [12, 2, 3, 368]]",0.9428571428571428,0.9282773586729421,0.7771428571428571,0.9745916515426497,"{'Mn': 0.9745916515426497, 'Cu': 0.9428571428571428, 'Zn': 0.7771428571428571, 'Class VIII': 0.9558441558441558}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7771428571428571,"[[537, 0, 0, 14], [0, 66, 1, 3], [24, 0, 136, 15], [12, 2, 3, 368]]",,0.9282773586729421,0.7771428571428571,0.9745916515426497,"{'Mn': 0.9745916515426497, 'Cu': 0.9428571428571428, 'Zn': 0.7771428571428571, 'Class VIII': 0.9558441558441558}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
48,3e-05,0.28238646696814074,1.0,fixed,1.0,,0.9452787140264454,0.9387353752237819,0.9491956233978271,0.9452787140264454,0.9428571428571428,0.9491956233978271,0.9452787140264454,0.9428571428571428,"[[528, 0, 14, 9], [0, 66, 1, 3], [7, 1, 164, 3], [3, 2, 17, 363]]",0.9428571428571428,0.9387353752237819,0.9371428571428572,0.9582577132486388,"{'Mn': 0.9582577132486388, 'Cu': 0.9428571428571428, 'Zn': 0.9371428571428572, 'Class VIII': 0.9428571428571428}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.9371428571428572,"[[528, 0, 14, 9], [0, 66, 1, 3], [7, 1, 164, 3], [3, 2, 17, 363]]",,0.9387353752237819,0.9371428571428572,0.9582577132486388,"{'Mn': 0.9582577132486388, 'Cu': 0.9428571428571428, 'Zn': 0.9371428571428572, 'Class VIII': 0.9428571428571428}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
