epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc,train_metal_balanced_acc,train_metal_class_viii_recall,train_metal_collapsed4_acc,train_metal_collapsed4_balanced_acc,train_metal_collapsed4_class_viii_recall,train_metal_collapsed4_confusion_matrix,train_metal_collapsed4_cu_recall,train_metal_collapsed4_macro_f1,train_metal_collapsed4_min_recall,train_metal_collapsed4_mn_recall,train_metal_collapsed4_per_class_recall,train_metal_collapsed4_per_class_support,train_metal_collapsed4_zn_recall,train_metal_confusion_matrix,train_metal_fe_recall,train_metal_macro_f1,train_metal_min_recall,train_metal_mn_recall,train_metal_per_class_recall,train_metal_per_class_support
11,1e-05,1.010803890389365,1.0,fixed,1.0,,0.6118467013929809,0.5788568094053174,0.6359017491340637,0.6118467013929809,0.7272727272727273,0.6359017491340637,0.6118467013929809,0.7272727272727273,"[[359, 19, 52, 121], [3, 50, 3, 14], [57, 19, 62, 37], [53, 20, 32, 280]]",0.7142857142857143,0.5788568094053174,0.35428571428571426,0.6515426497277677,"{'Mn': 0.6515426497277677, 'Cu': 0.7142857142857143, 'Zn': 0.35428571428571426, 'Class VIII': 0.7272727272727273}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.35428571428571426,"[[359, 19, 52, 121], [3, 50, 3, 14], [57, 19, 62, 37], [53, 20, 32, 280]]",,0.5788568094053174,0.35428571428571426,0.6515426497277677,"{'Mn': 0.6515426497277677, 'Cu': 0.7142857142857143, 'Zn': 0.35428571428571426, 'Class VIII': 0.7272727272727273}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
12,1e-05,0.9940215226363491,1.0,fixed,1.0,,0.6150048318287883,0.5854576136515337,0.6282811164855957,0.6150048318287883,0.8077922077922078,0.6282811164855957,0.6150048318287883,0.8077922077922078,"[[309, 16, 63, 163], [2, 46, 3, 19], [25, 18, 76, 56], [22, 11, 41, 311]]",0.6571428571428571,0.5854576136515337,0.4342857142857143,0.5607985480943739,"{'Mn': 0.5607985480943739, 'Cu': 0.6571428571428571, 'Zn': 0.4342857142857143, 'Class VIII': 0.8077922077922078}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.4342857142857143,"[[309, 16, 63, 163], [2, 46, 3, 19], [25, 18, 76, 56], [22, 11, 41, 311]]",,0.5854576136515337,0.4342857142857143,0.5607985480943739,"{'Mn': 0.5607985480943739, 'Cu': 0.6571428571428571, 'Zn': 0.4342857142857143, 'Class VIII': 0.8077922077922078}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
13,1e-05,0.9832592876376333,1.0,fixed,1.0,,0.6616782944822872,0.5833585766332564,0.6299746036529541,0.6616782944822872,0.6675324675324675,0.6299746036529541,0.6616782944822872,0.6675324675324675,"[[327, 39, 89, 96], [1, 55, 3, 11], [22, 25, 105, 23], [28, 43, 57, 257]]",0.7857142857142857,0.5833585766332564,0.5934664246823956,0.5934664246823956,"{'Mn': 0.5934664246823956, 'Cu': 0.7857142857142857, 'Zn': 0.6, 'Class VIII': 0.6675324675324675}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6,"[[327, 39, 89, 96], [1, 55, 3, 11], [22, 25, 105, 23], [28, 43, 57, 257]]",,0.5833585766332564,0.5934664246823956,0.5934664246823956,"{'Mn': 0.5934664246823956, 'Cu': 0.7857142857142857, 'Zn': 0.6, 'Class VIII': 0.6675324675324675}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
14,1e-05,0.956822194360398,1.0,fixed,1.0,,0.6687570415065878,0.6396113421972851,0.6587637662887573,0.6687570415065878,0.7662337662337663,0.6587637662887573,0.6687570415065878,0.7662337662337663,"[[326, 12, 84, 129], [2, 49, 3, 16], [25, 9, 108, 33], [34, 9, 47, 295]]",0.7,0.6396113421972851,0.5916515426497277,0.5916515426497277,"{'Mn': 0.5916515426497277, 'Cu': 0.7, 'Zn': 0.6171428571428571, 'Class VIII': 0.7662337662337663}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6171428571428571,"[[326, 12, 84, 129], [2, 49, 3, 16], [25, 9, 108, 33], [34, 9, 47, 295]]",,0.6396113421972851,0.5916515426497277,0.5916515426497277,"{'Mn': 0.5916515426497277, 'Cu': 0.7, 'Zn': 0.6171428571428571, 'Class VIII': 0.7662337662337663}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
15,1e-05,0.9453316387292501,1.0,fixed,1.0,,0.6222528107101609,0.6110272967317665,0.6519898176193237,0.6222528107101609,0.8337662337662337,0.6519898176193237,0.6222528107101609,0.8337662337662337,"[[339, 7, 45, 160], [2, 48, 3, 17], [43, 12, 62, 58], [33, 9, 22, 321]]",0.6857142857142857,0.6110272967317665,0.35428571428571426,0.6152450090744102,"{'Mn': 0.6152450090744102, 'Cu': 0.6857142857142857, 'Zn': 0.35428571428571426, 'Class VIII': 0.8337662337662337}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.35428571428571426,"[[339, 7, 45, 160], [2, 48, 3, 17], [43, 12, 62, 58], [33, 9, 22, 321]]",,0.6110272967317665,0.35428571428571426,0.6152450090744102,"{'Mn': 0.6152450090744102, 'Cu': 0.6857142857142857, 'Zn': 0.35428571428571426, 'Class VIII': 0.8337662337662337}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
16,1e-05,0.9187364008378338,1.0,fixed,1.0,,0.6520489311051925,0.6172115482124609,0.6621507406234741,0.6520489311051925,0.7844155844155845,0.6621507406234741,0.6520489311051925,0.7844155844155845,"[[350, 16, 60, 125], [2, 52, 2, 14], [37, 21, 78, 39], [35, 12, 36, 302]]",0.7428571428571429,0.6172115482124609,0.44571428571428573,0.6352087114337568,"{'Mn': 0.6352087114337568, 'Cu': 0.7428571428571429, 'Zn': 0.44571428571428573, 'Class VIII': 0.7844155844155845}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.44571428571428573,"[[350, 16, 60, 125], [2, 52, 2, 14], [37, 21, 78, 39], [35, 12, 36, 302]]",,0.6172115482124609,0.44571428571428573,0.6352087114337568,"{'Mn': 0.6352087114337568, 'Cu': 0.7428571428571429, 'Zn': 0.44571428571428573, 'Class VIII': 0.7844155844155845}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
17,1e-05,0.8974109020184826,1.0,fixed,1.0,,0.6751173780847102,0.6607126732916206,0.6706181168556213,0.6751173780847102,0.7844155844155845,0.6706181168556213,0.6751173780847102,0.7844155844155845,"[[330, 3, 82, 136], [2, 47, 3, 18], [24, 4, 113, 34], [29, 9, 45, 302]]",0.6714285714285714,0.6607126732916206,0.5989110707803993,0.5989110707803993,"{'Mn': 0.5989110707803993, 'Cu': 0.6714285714285714, 'Zn': 0.6457142857142857, 'Class VIII': 0.7844155844155845}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6457142857142857,"[[330, 3, 82, 136], [2, 47, 3, 18], [24, 4, 113, 34], [29, 9, 45, 302]]",,0.6607126732916206,0.5989110707803993,0.5989110707803993,"{'Mn': 0.5989110707803993, 'Cu': 0.6714285714285714, 'Zn': 0.6457142857142857, 'Class VIII': 0.7844155844155845}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
18,1e-05,0.8909099069801537,1.0,fixed,1.0,,0.7003694581280788,0.6890095349102341,0.7188823223114014,0.7003694581280788,0.7142857142857143,0.7188823223114014,0.7003694581280788,0.7142857142857143,"[[418, 5, 67, 61], [2, 51, 3, 14], [38, 6, 105, 26], [51, 10, 49, 275]]",0.7285714285714285,0.6890095349102341,0.6,0.7586206896551724,"{'Mn': 0.7586206896551724, 'Cu': 0.7285714285714285, 'Zn': 0.6, 'Class VIII': 0.7142857142857143}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6,"[[418, 5, 67, 61], [2, 51, 3, 14], [38, 6, 105, 26], [51, 10, 49, 275]]",,0.6890095349102341,0.6,0.7586206896551724,"{'Mn': 0.7586206896551724, 'Cu': 0.7285714285714285, 'Zn': 0.6, 'Class VIII': 0.7142857142857143}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
19,1e-05,0.8890834321846833,1.0,fixed,1.0,,0.7119295495792773,0.6986076042771564,0.7222692370414734,0.7119295495792773,0.7012987012987013,0.7222692370414734,0.7119295495792773,0.7012987012987013,"[[416, 3, 77, 55], [2, 51, 3, 14], [31, 6, 116, 22], [52, 9, 54, 270]]",0.7285714285714285,0.6986076042771564,0.6628571428571428,0.7549909255898367,"{'Mn': 0.7549909255898367, 'Cu': 0.7285714285714285, 'Zn': 0.6628571428571428, 'Class VIII': 0.7012987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.6628571428571428,"[[416, 3, 77, 55], [2, 51, 3, 14], [31, 6, 116, 22], [52, 9, 54, 270]]",,0.6986076042771564,0.6628571428571428,0.7549909255898367,"{'Mn': 0.7549909255898367, 'Cu': 0.7285714285714285, 'Zn': 0.6628571428571428, 'Class VIII': 0.7012987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
20,1e-05,0.8569315518881824,1.0,fixed,1.0,,0.6930029226671695,0.6940723160083484,0.7324301600456238,0.6930029226671695,0.7012987012987013,0.7324301600456238,0.6930029226671695,0.7012987012987013,"[[453, 3, 52, 43], [2, 51, 3, 14], [49, 6, 91, 29], [68, 9, 38, 270]]",0.7285714285714285,0.6940723160083484,0.52,0.822141560798548,"{'Mn': 0.822141560798548, 'Cu': 0.7285714285714285, 'Zn': 0.52, 'Class VIII': 0.7012987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.52,"[[453, 3, 52, 43], [2, 51, 3, 14], [49, 6, 91, 29], [68, 9, 38, 270]]",,0.6940723160083484,0.52,0.822141560798548,"{'Mn': 0.822141560798548, 'Cu': 0.7285714285714285, 'Zn': 0.52, 'Class VIII': 0.7012987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
