epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
11,3e-05,0.17691139877497042,1.0,fixed,1.0,0.9194360375404358,0.7200571558628788,0.9194360375404358,0.7200571558628788,0.7171232590140424,0.7171232590140424,"{'1': 0.9519230769230769, '2': 0.890625, '3': 0.9722222222222222, '4': 0.7710843373493976, '5': 0.45454545454545453, '6': 1.0, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7200571558628788,0.7171232590140424,
12,3e-05,0.15620088192492154,1.0,fixed,1.0,0.9375629425048828,0.7483688724141607,0.9375629425048828,0.7483688724141607,0.7576815530288962,0.7576815530288962,"{'1': 0.9615384615384616, '2': 0.8828125, '3': 0.9880952380952381, '4': 0.8313253012048193, '5': 0.6060606060606061, '6': 0.96875, '7': 0.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7483688724141607,0.7576815530288962,
13,3e-05,0.13012508557077093,1.0,fixed,1.0,0.9506545662879944,0.8349012612459256,0.9506545662879944,0.8349012612459256,0.865028306233042,0.865028306233042,"{'1': 0.9615384615384616, '2': 0.90625, '3': 0.9821428571428571, '4': 0.927710843373494, '5': 0.6666666666666666, '6': 1.0, '7': 0.4}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8349012612459256,0.865028306233042,
14,3e-05,0.11216065841614752,1.0,fixed,1.0,0.9577039480209351,0.9259306444654981,0.9577039480209351,0.9259306444654981,0.9336246168785978,0.9336246168785978,"{'1': 0.9663461538461539, '2': 0.90625, '3': 0.9900793650793651, '4': 0.891566265060241, '5': 0.7272727272727273, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9259306444654981,0.9336246168785978,
15,3e-05,0.09069527657941007,1.0,fixed,1.0,0.964753270149231,0.9331928007568068,0.964753270149231,0.9331928007568068,0.9485926979731772,0.9485926979731772,"{'1': 0.9807692307692307, '2': 0.9296875, '3': 0.9861111111111112, '4': 0.9397590361445783, '5': 0.7272727272727273, '6': 0.96875, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9331928007568068,0.9485926979731772,
16,3e-05,0.07902447942887006,1.0,fixed,1.0,0.964753270149231,0.9319162502252004,0.964753270149231,0.9319162502252004,0.9460492285377395,0.9460492285377395,"{'1': 0.9711538461538461, '2': 0.9375, '3': 0.9900793650793651, '4': 0.927710843373494, '5': 0.696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9319162502252004,0.9460492285377395,
17,3e-05,0.07176450796673836,1.0,fixed,1.0,0.9748237729072571,0.9538483843561296,0.9748237729072571,0.9538483843561296,0.960869949555965,0.960869949555965,"{'1': 0.9855769230769231, '2': 0.9375, '3': 0.9900793650793651, '4': 0.9759036144578314, '5': 0.7878787878787878, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9538483843561296,0.960869949555965,
18,3e-05,0.05030145139257418,1.0,fixed,1.0,0.981873095035553,0.961407466839911,0.981873095035553,0.961407466839911,0.9720397174232931,0.9720397174232931,"{'1': 0.9951923076923077, '2': 0.96875, '3': 0.9900793650793651, '4': 0.9879518072289156, '5': 0.7878787878787878, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.961407466839911,0.9720397174232931,
19,3e-05,0.041419012368942826,1.0,fixed,1.0,0.9798589944839478,0.967805657241974,0.9798589944839478,0.967805657241974,0.9702183003102972,0.9702183003102972,"{'1': 0.9903846153846154, '2': 0.9375, '3': 0.9920634920634921, '4': 0.9759036144578314, '5': 0.8787878787878788, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.967805657241974,0.9702183003102972,
20,3e-05,0.03280410077703376,1.0,fixed,1.0,0.982880175113678,0.9698079205528646,0.982880175113678,0.9698079205528646,0.9605832476178576,0.9605832476178576,"{'1': 0.9855769230769231, '2': 0.9765625, '3': 0.9900793650793651, '4': 0.9879518072289156, '5': 0.8484848484848485, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9698079205528646,0.9605832476178576,
21,3e-05,0.024265899510933067,1.0,fixed,1.0,0.9909365773200989,0.9882318329499913,0.9909365773200989,0.9882318329499913,0.9897888902985887,0.9897888902985887,"{'1': 0.9951923076923077, '2': 0.96875, '3': 0.996031746031746, '4': 0.9879518072289156, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9882318329499913,0.9897888902985887,
22,3e-05,0.014906567870522382,1.0,fixed,1.0,0.9919435977935791,0.989777162620321,0.9919435977935791,0.989777162620321,0.9763459294624531,0.9763459294624531,"{'1': 0.9903846153846154, '2': 0.984375, '3': 0.996031746031746, '4': 0.9879518072289156, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.989777162620321,0.9763459294624531,
23,3e-05,0.013889040797948837,1.0,fixed,1.0,0.9929506778717041,0.9896313510905809,0.9929506778717041,0.9896313510905809,0.991178411728064,0.991178411728064,"{'1': 0.9951923076923077, '2': 0.9765625, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9896313510905809,0.991178411728064,
24,3e-05,0.011144778529532082,1.0,fixed,1.0,0.9959717988967896,0.992550307134537,0.9959717988967896,0.992550307134537,0.9948737645348763,0.9948737645348763,"{'1': 1.0, '2': 0.9921875, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.992550307134537,0.9948737645348763,
25,3e-05,0.007685028491915184,1.0,fixed,1.0,0.9969788789749146,0.9973085697052995,0.9969788789749146,0.9973085697052995,0.9978230031929929,0.9978230031929929,"{'1': 0.9951923076923077, '2': 1.0, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9973085697052995,0.9978230031929929,
26,3e-05,0.006437983845226922,1.0,fixed,1.0,0.9969788789749146,0.9973085697052995,0.9969788789749146,0.9973085697052995,0.9849775728238004,0.9849775728238004,"{'1': 0.9951923076923077, '2': 1.0, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9973085697052995,0.9849775728238004,
27,3e-05,0.003638315618781669,1.0,fixed,1.0,0.9979858994483948,0.9979953828921128,0.9979858994483948,0.9979953828921128,0.9983088080406849,0.9983088080406849,"{'1': 1.0, '2': 1.0, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9979953828921128,0.9983088080406849,
