epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
21,0.0001,9.264492572616423e-05,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
22,0.0001,0.00010727504598226992,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
23,0.0001,0.009968277087950244,1.0,fixed,1.0,0.9989929795265198,0.9993131868131868,0.9989929795265198,0.9993131868131868,0.9988003339276696,0.9988003339276696,"{'1': 0.9951923076923077, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9993131868131868,0.9988003339276696,
24,0.0001,0.0033799795627243775,1.0,fixed,1.0,0.9979858994483948,0.9965576592082616,0.9979858994483948,0.9965576592082616,0.9973593922757643,0.9973593922757643,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 0.9759036144578314, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9965576592082616,0.9973593922757643,
25,0.0001,0.0030748921870780575,1.0,fixed,1.0,0.9979858994483948,0.9913419913419913,0.9979858994483948,0.9913419913419913,0.993196329191126,0.993196329191126,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9913419913419913,0.993196329191126,
26,0.0001,0.0019059988509348132,1.0,fixed,1.0,0.9859012961387634,0.996031746031746,0.9859012961387634,0.996031746031746,0.9852040514242136,0.9852040514242136,"{'1': 1.0, '2': 1.0, '3': 0.9722222222222222, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.996031746031746,0.9852040514242136,
27,0.0001,0.00022952960824807223,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
28,0.0001,1.9269444220914652e-05,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
29,0.0001,1.7638339234811912e-05,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
30,0.0001,1.1276595104910287e-05,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
