epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
11,0.0001,0.29155085101933126,1.0,fixed,1.0,0.6586102843284607,0.5650185299496832,0.6586102843284607,0.5650185299496832,0.5427544142049475,0.5427544142049475,"{'1': 0.6490384615384616, '2': 0.75, '3': 0.7440476190476191, '4': 0.3253012048192771, '5': 0.42424242424242425, '6': 0.0625, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.5650185299496832,0.5427544142049475,
12,0.0001,0.2718556910214654,1.0,fixed,1.0,0.6243705749511719,0.5885420965294028,0.6243705749511719,0.5885420965294028,0.5367819666525511,0.5367819666525511,"{'1': 0.5961538461538461, '2': 0.703125, '3': 0.6547619047619048, '4': 0.6506024096385542, '5': 0.5151515151515151, '6': 0.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.5885420965294028,0.5367819666525511,
13,0.0001,0.24108644141011448,1.0,fixed,1.0,0.6475327014923096,0.6278295938499251,0.6475327014923096,0.6278295938499251,0.583508241215248,0.583508241215248,"{'1': 0.7163461538461539, '2': 0.7578125, '3': 0.625, '4': 0.6867469879518072, '5': 0.5151515151515151, '6': 0.09375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.6278295938499251,0.583508241215248,
14,0.0001,0.22260185827437534,1.0,fixed,1.0,0.7200402617454529,0.7225456700499729,0.7200402617454529,0.7225456700499729,0.6661682672804529,0.6661682672804529,"{'1': 0.7115384615384616, '2': 0.84375, '3': 0.7321428571428571, '4': 0.5421686746987951, '5': 0.696969696969697, '6': 0.53125, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7225456700499729,0.6661682672804529,
15,0.0001,0.21807157812662512,1.0,fixed,1.0,0.7039275169372559,0.6939748074644804,0.7039275169372559,0.6939748074644804,0.6390729645803482,0.6390729645803482,"{'1': 0.5673076923076923, '2': 0.75, '3': 0.7678571428571429, '4': 0.6987951807228916, '5': 0.6363636363636364, '6': 0.4375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.6939748074644804,0.6390729645803482,
16,0.0001,0.19381355261710664,1.0,fixed,1.0,0.7552869915962219,0.7440726272078466,0.7552869915962219,0.7440726272078466,0.6930393646713251,0.6930393646713251,"{'1': 0.7788461538461539, '2': 0.9140625, '3': 0.7440476190476191, '4': 0.6626506024096386, '5': 0.5151515151515151, '6': 0.59375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7440726272078466,0.6930393646713251,
17,0.0001,0.17721509841835523,1.0,fixed,1.0,0.7109768390655518,0.7468890281524747,0.7109768390655518,0.7468890281524747,0.6665390126880749,0.6665390126880749,"{'1': 0.8557692307692307, '2': 0.8203125, '3': 0.623015873015873, '4': 0.8192771084337349, '5': 0.48484848484848486, '6': 0.625, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7468890281524747,0.6665390126880749,
18,0.0001,0.14571097656433663,1.0,fixed,1.0,0.8227593302726746,0.7635338909273935,0.8227593302726746,0.7635338909273935,0.7475372321788096,0.7475372321788096,"{'1': 0.9134615384615384, '2': 0.890625, '3': 0.8134920634920635, '4': 0.8313253012048193, '5': 0.3333333333333333, '6': 0.5625, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.7635338909273935,0.7475372321788096,
19,0.0001,0.1342411751617644,1.0,fixed,1.0,0.8277945518493652,0.8436133364866153,0.8277945518493652,0.8436133364866153,0.7944549320329385,0.7944549320329385,"{'1': 0.7307692307692307, '2': 0.828125, '3': 0.871031746031746, '4': 0.7831325301204819, '5': 0.8484848484848485, '6': 0.84375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8436133364866153,0.7944549320329385,
20,0.0001,0.11958362844148016,1.0,fixed,1.0,0.870090663433075,0.8475111511767063,0.870090663433075,0.8475111511767063,0.8474063969010699,0.8474063969010699,"{'1': 0.8990384615384616, '2': 0.8984375, '3': 0.8869047619047619, '4': 0.7349397590361446, '5': 0.5757575757575758, '6': 0.9375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8475111511767063,0.8474063969010699,
21,0.0001,0.10195287504283913,1.0,fixed,1.0,0.8761329054832458,0.8317686613324522,0.8761329054832458,0.8317686613324522,0.838155785277623,0.838155785277623,"{'1': 0.9134615384615384, '2': 0.8828125, '3': 0.9126984126984127, '4': 0.6626506024096386, '5': 0.5757575757575758, '6': 0.875, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8317686613324522,0.838155785277623,
22,0.0001,0.08585743279239334,1.0,fixed,1.0,0.9133937358856201,0.8996815003699685,0.9133937358856201,0.8996815003699685,0.874940479480607,0.874940479480607,"{'1': 0.9230769230769231, '2': 0.9375, '3': 0.9345238095238095, '4': 0.7469879518072289, '5': 0.8181818181818182, '6': 0.9375, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8996815003699685,0.874940479480607,
23,0.0001,0.08178091288313277,1.0,fixed,1.0,0.9325277209281921,0.9074256880168025,0.9325277209281921,0.9074256880168025,0.9114869040833781,0.9114869040833781,"{'1': 0.9134615384615384, '2': 0.9609375, '3': 0.9583333333333334, '4': 0.8554216867469879, '5': 0.7575757575757576, '6': 0.90625, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9074256880168025,0.9114869040833781,
24,0.0001,0.06519730951301342,1.0,fixed,1.0,0.9345418214797974,0.92007994843892,0.9345418214797974,0.92007994843892,0.9192888603652791,0.9192888603652791,"{'1': 0.9278846153846154, '2': 0.9453125, '3': 0.9543650793650794, '4': 0.8554216867469879, '5': 0.7575757575757576, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.92007994843892,0.9192888603652791,
25,0.0001,0.05685153140031441,1.0,fixed,1.0,0.9506545662879944,0.9489543224751917,0.9506545662879944,0.9489543224751917,0.9436709220946087,0.9436709220946087,"{'1': 0.9326923076923077, '2': 0.953125, '3': 0.9682539682539683, '4': 0.8795180722891566, '5': 0.9090909090909091, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9489543224751917,0.9436709220946087,
26,0.0001,0.04599046037303533,1.0,fixed,1.0,0.9637462496757507,0.9539151100978769,0.9637462496757507,0.9539151100978769,0.9512073586831832,0.9512073586831832,"{'1': 0.9519230769230769, '2': 0.9609375, '3': 0.9821428571428571, '4': 0.9036144578313253, '5': 0.8787878787878788, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9539151100978769,0.9512073586831832,
27,0.0001,0.03562924691560551,1.0,fixed,1.0,0.9697884917259216,0.9731398821464442,0.9697884917259216,0.9731398821464442,0.9710623023011321,0.9710623023011321,"{'1': 0.9759615384615384, '2': 0.9765625, '3': 0.9682539682539683, '4': 0.9518072289156626, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9731398821464442,0.9710623023011321,
28,0.0001,0.021647799157513675,1.0,fixed,1.0,0.9486404657363892,0.9281535437812332,0.9486404657363892,0.9281535437812332,0.9502414756777583,0.9502414756777583,"{'1': 0.8509615384615384, '2': 0.9609375, '3': 0.9940476190476191, '4': 0.963855421686747, '5': 0.7272727272727273, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9281535437812332,0.9502414756777583,
29,0.0001,0.02520637052314205,1.0,fixed,1.0,0.9899294972419739,0.9907579526636111,0.9899294972419739,0.9907579526636111,0.9918703357616596,0.9918703357616596,"{'1': 0.9903846153846154, '2': 0.9609375, '3': 0.996031746031746, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9907579526636111,0.9918703357616596,
30,0.0001,0.022138647730691928,1.0,fixed,1.0,0.9909365773200989,0.9893584345230214,0.9909365773200989,0.9893584345230214,0.9872735075017143,0.9872735075017143,"{'1': 0.9903846153846154, '2': 0.984375, '3': 0.9940476190476191, '4': 0.9879518072289156, '5': 1.0, '6': 0.96875, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9893584345230214,0.9872735075017143,
