epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_ec_balanced_acc,train_ec_level_1_acc,train_ec_level_1_balanced_acc,train_ec_level_1_macro_f1,train_ec_macro_f1,train_ec_per_class_recall,train_ec_per_class_support,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc
14,3e-05,0.11528712313483847,1.0,fixed,1.0,0.9506545662879944,0.8880890215039311,0.9506545662879944,0.8880890215039311,0.9152982152317799,0.9152982152317799,"{'1': 0.9471153846153846, '2': 0.9140625, '3': 0.9861111111111112, '4': 0.9036144578313253, '5': 0.696969696969697, '6': 0.96875, '7': 0.8}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.8880890215039311,0.9152982152317799,
15,3e-05,0.10408687417911568,1.0,fixed,1.0,0.9577039480209351,0.9000458147107243,0.9577039480209351,0.9000458147107243,0.9181773654322237,0.9181773654322237,"{'1': 0.9711538461538461, '2': 0.9140625, '3': 0.9861111111111112, '4': 0.9036144578313253, '5': 0.7878787878787878, '6': 0.9375, '7': 0.8}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9000458147107243,0.9181773654322237,
16,3e-05,0.07585487303877601,1.0,fixed,1.0,0.9697884917259216,0.9485731297532072,0.9697884917259216,0.9485731297532072,0.9526994303600237,0.9526994303600237,"{'1': 0.9711538461538461, '2': 0.953125, '3': 0.9880952380952381, '4': 0.9397590361445783, '5': 0.7878787878787878, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9485731297532072,0.9526994303600237,
17,3e-05,0.06570659586577676,1.0,fixed,1.0,0.9738166928291321,0.9684452959786436,0.9738166928291321,0.9684452959786436,0.9596722312403061,0.9596722312403061,"{'1': 0.9759615384615384, '2': 0.921875, '3': 0.9900793650793651, '4': 0.9518072289156626, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9684452959786436,0.9596722312403061,
18,3e-05,0.051683640833238106,1.0,fixed,1.0,0.9758307933807373,0.9672627734428509,0.9758307933807373,0.9672627734428509,0.9678677166383437,0.9678677166383437,"{'1': 0.9807692307692307, '2': 0.953125, '3': 0.9880952380952381, '4': 0.9397590361445783, '5': 0.9090909090909091, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9672627734428509,0.9678677166383437,
19,3e-05,0.040213567264909655,1.0,fixed,1.0,0.982880175113678,0.9741909637025816,0.982880175113678,0.9741909637025816,0.9772384006799605,0.9772384006799605,"{'1': 0.9855769230769231, '2': 0.96875, '3': 0.9920634920634921, '4': 0.963855421686747, '5': 0.9090909090909091, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9741909637025816,0.9772384006799605,
20,3e-05,0.03680890112855013,1.0,fixed,1.0,0.9848942756652832,0.9834799630948512,0.9848942756652832,0.9834799630948512,0.9686764320341721,0.9686764320341721,"{'1': 0.9759615384615384, '2': 0.96875, '3': 0.9940476190476191, '4': 0.9759036144578314, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9834799630948512,0.9686764320341721,
21,3e-05,0.025879225709246955,1.0,fixed,1.0,0.9879153966903687,0.9837651934387089,0.9879153966903687,0.9837651934387089,0.9722806320023317,0.9722806320023317,"{'1': 0.9903846153846154, '2': 0.9765625, '3': 0.9920634920634921, '4': 0.9879518072289156, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9837651934387089,0.9722806320023317,
22,3e-05,0.018224731864488072,1.0,fixed,1.0,0.9919435977935791,0.9865383379529249,0.9919435977935791,0.9865383379529249,0.9877868733681245,0.9877868733681245,"{'1': 1.0, '2': 0.984375, '3': 0.9940476190476191, '4': 0.9879518072289156, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9865383379529249,0.9877868733681245,
23,3e-05,0.012821491541388928,1.0,fixed,1.0,0.9939576983451843,0.9911507889939474,0.9939576983451843,0.9911507889939474,0.9913765300950136,0.9913765300950136,"{'1': 1.0, '2': 0.984375, '3': 0.996031746031746, '4': 0.9879518072289156, '5': 0.9696969696969697, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9911507889939474,0.9913765300950136,
24,3e-05,0.008936880499142177,1.0,fixed,1.0,0.9929506778717041,0.9876544093814964,0.9929506778717041,0.9876544093814964,0.9884930898873915,0.9884930898873915,"{'1': 1.0, '2': 0.9921875, '3': 0.9940476190476191, '4': 0.9879518072289156, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9876544093814964,0.9884930898873915,
25,3e-05,0.00982381869011787,1.0,fixed,1.0,0.9939576983451843,0.9887704808100678,0.9939576983451843,0.9887704808100678,0.9911824348561481,0.9911824348561481,"{'1': 1.0, '2': 1.0, '3': 0.9940476190476191, '4': 0.9879518072289156, '5': 0.9393939393939394, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9887704808100678,0.9911824348561481,
26,3e-05,0.006069756639082486,1.0,fixed,1.0,0.9979858994483948,0.9979953828921128,0.9979858994483948,0.9979953828921128,0.997794382433537,0.997794382433537,"{'1': 1.0, '2': 1.0, '3': 0.998015873015873, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9979953828921128,0.997794382433537,
27,3e-05,0.004011655702559795,1.0,fixed,1.0,0.9989929795265198,0.9982788296041308,0.9989929795265198,0.9982788296041308,0.9987916160578031,0.9987916160578031,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9982788296041308,0.9987916160578031,
28,3e-05,0.0035603590647579368,1.0,fixed,1.0,0.9979858994483948,0.9975920164173175,0.9979858994483948,0.9975920164173175,0.9854603729603729,0.9854603729603729,"{'1': 0.9951923076923077, '2': 1.0, '3': 1.0, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9975920164173175,0.9854603729603729,
29,3e-05,0.0019028299101259598,1.0,fixed,1.0,0.9989929795265198,0.9982788296041308,0.9989929795265198,0.9982788296041308,0.9987916160578031,0.9987916160578031,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 0.9879518072289156, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",0.9982788296041308,0.9987916160578031,
30,3e-05,0.002304578389844228,1.0,fixed,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"{'1': 1.0, '2': 1.0, '3': 1.0, '4': 1.0, '5': 1.0, '6': 1.0, '7': 1.0}","{'1': 208, '2': 128, '3': 504, '4': 83, '5': 33, '6': 32, '7': 5}",1.0,1.0,
