epoch,lr,train_loss,ec_loss_scale,joint_loss_weighting,metal_loss_scale,train_ec_acc,train_joint_balanced_acc,train_joint_macro_f1,train_metal_acc,train_metal_balanced_acc,train_metal_class_viii_recall,train_metal_collapsed4_acc,train_metal_collapsed4_balanced_acc,train_metal_collapsed4_class_viii_recall,train_metal_collapsed4_confusion_matrix,train_metal_collapsed4_cu_recall,train_metal_collapsed4_macro_f1,train_metal_collapsed4_min_recall,train_metal_collapsed4_mn_recall,train_metal_collapsed4_per_class_recall,train_metal_collapsed4_per_class_support,train_metal_collapsed4_zn_recall,train_metal_confusion_matrix,train_metal_fe_recall,train_metal_macro_f1,train_metal_min_recall,train_metal_mn_recall,train_metal_per_class_recall,train_metal_per_class_support
11,3e-05,0.5248200426733977,1.0,fixed,1.0,,0.8403848964103048,0.8334533423799195,0.8331922292709351,0.8403848964103048,0.7740259740259741,0.8331922292709351,0.8403848964103048,0.7740259740259741,"[[478, 0, 28, 45], [1, 62, 6, 1], [18, 1, 146, 10], [35, 1, 51, 298]]",0.8857142857142857,0.8334533423799195,0.7740259740259741,0.867513611615245,"{'Mn': 0.867513611615245, 'Cu': 0.8857142857142857, 'Zn': 0.8342857142857143, 'Class VIII': 0.7740259740259741}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8342857142857143,"[[478, 0, 28, 45], [1, 62, 6, 1], [18, 1, 146, 10], [35, 1, 51, 298]]",,0.8334533423799195,0.7740259740259741,0.867513611615245,"{'Mn': 0.867513611615245, 'Cu': 0.8857142857142857, 'Zn': 0.8342857142857143, 'Class VIII': 0.7740259740259741}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
12,3e-05,0.4957649831634921,1.0,fixed,1.0,,0.8344650811982935,0.836879052871603,0.8399661183357239,0.8344650811982935,0.7896103896103897,0.8399661183357239,0.8344650811982935,0.7896103896103897,"[[491, 0, 16, 44], [1, 62, 4, 3], [21, 1, 135, 18], [37, 1, 43, 304]]",0.8857142857142857,0.836879052871603,0.7714285714285715,0.8911070780399274,"{'Mn': 0.8911070780399274, 'Cu': 0.8857142857142857, 'Zn': 0.7714285714285715, 'Class VIII': 0.7896103896103897}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.7714285714285715,"[[491, 0, 16, 44], [1, 62, 4, 3], [21, 1, 135, 18], [37, 1, 43, 304]]",,0.836879052871603,0.7714285714285715,0.8911070780399274,"{'Mn': 0.8911070780399274, 'Cu': 0.8857142857142857, 'Zn': 0.7714285714285715, 'Class VIII': 0.7896103896103897}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
13,3e-05,0.47042478608420574,1.0,fixed,1.0,,0.850642986777288,0.8378282612357395,0.8399661183357239,0.850642986777288,0.7714285714285715,0.8399661183357239,0.850642986777288,0.7714285714285715,"[[480, 0, 29, 42], [1, 62, 6, 1], [13, 1, 153, 8], [29, 2, 57, 297]]",0.8857142857142857,0.8378282612357395,0.7714285714285715,0.8711433756805808,"{'Mn': 0.8711433756805808, 'Cu': 0.8857142857142857, 'Zn': 0.8742857142857143, 'Class VIII': 0.7714285714285715}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8742857142857143,"[[480, 0, 29, 42], [1, 62, 6, 1], [13, 1, 153, 8], [29, 2, 57, 297]]",,0.8378282612357395,0.7714285714285715,0.8711433756805808,"{'Mn': 0.8711433756805808, 'Cu': 0.8857142857142857, 'Zn': 0.8742857142857143, 'Class VIII': 0.7714285714285715}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
14,3e-05,0.4370507575772904,1.0,fixed,1.0,,0.85651106606642,0.8353431162132638,0.8323454856872559,0.85651106606642,0.8103896103896104,0.8323454856872559,0.85651106606642,0.8103896103896104,"[[451, 1, 37, 62], [0, 63, 6, 1], [8, 1, 157, 9], [17, 2, 54, 312]]",0.9,0.8353431162132638,0.8103896103896104,0.8185117967332124,"{'Mn': 0.8185117967332124, 'Cu': 0.9, 'Zn': 0.8971428571428571, 'Class VIII': 0.8103896103896104}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8971428571428571,"[[451, 1, 37, 62], [0, 63, 6, 1], [8, 1, 157, 9], [17, 2, 54, 312]]",,0.8353431162132638,0.8103896103896104,0.8185117967332124,"{'Mn': 0.8185117967332124, 'Cu': 0.9, 'Zn': 0.8971428571428571, 'Class VIII': 0.8103896103896104}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
15,3e-05,0.40750482016419237,1.0,fixed,1.0,,0.8708837532703232,0.865342671158441,0.8704487681388855,0.8708837532703232,0.8077922077922078,0.8704487681388855,0.8708837532703232,0.8077922077922078,"[[503, 0, 18, 30], [0, 63, 4, 3], [14, 1, 151, 9], [27, 1, 46, 311]]",0.9,0.865342671158441,0.8077922077922078,0.9128856624319419,"{'Mn': 0.9128856624319419, 'Cu': 0.9, 'Zn': 0.8628571428571429, 'Class VIII': 0.8077922077922078}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8628571428571429,"[[503, 0, 18, 30], [0, 63, 4, 3], [14, 1, 151, 9], [27, 1, 46, 311]]",,0.865342671158441,0.8077922077922078,0.9128856624319419,"{'Mn': 0.9128856624319419, 'Cu': 0.9, 'Zn': 0.8628571428571429, 'Class VIII': 0.8077922077922078}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
16,3e-05,0.38516465612259265,1.0,fixed,1.0,,0.8754308577085347,0.8694267660654724,0.8738357424736023,0.8754308577085347,0.8181818181818182,0.8738357424736023,0.8754308577085347,0.8181818181818182,"[[501, 0, 18, 32], [0, 63, 4, 3], [11, 1, 153, 10], [26, 1, 43, 315]]",0.9,0.8694267660654724,0.8181818181818182,0.9092558983666061,"{'Mn': 0.9092558983666061, 'Cu': 0.9, 'Zn': 0.8742857142857143, 'Class VIII': 0.8181818181818182}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8742857142857143,"[[501, 0, 18, 32], [0, 63, 4, 3], [11, 1, 153, 10], [26, 1, 43, 315]]",,0.8694267660654724,0.8181818181818182,0.9092558983666061,"{'Mn': 0.9092558983666061, 'Cu': 0.9, 'Zn': 0.8742857142857143, 'Class VIII': 0.8181818181818182}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
17,3e-05,0.36891402518125,1.0,fixed,1.0,,0.8773065500742452,0.8821347801964561,0.8856900930404663,0.8773065500742452,0.8493506493506493,0.8856900930404663,0.8773065500742452,0.8493506493506493,"[[510, 0, 7, 34], [0, 63, 4, 3], [13, 1, 146, 15], [28, 0, 30, 327]]",0.9,0.8821347801964561,0.8342857142857143,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.9, 'Zn': 0.8342857142857143, 'Class VIII': 0.8493506493506493}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8342857142857143,"[[510, 0, 7, 34], [0, 63, 4, 3], [13, 1, 146, 15], [28, 0, 30, 327]]",,0.8821347801964561,0.8342857142857143,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.9, 'Zn': 0.8342857142857143, 'Class VIII': 0.8493506493506493}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
18,3e-05,0.35765822843421957,1.0,fixed,1.0,,0.8838625167935513,0.8794412470502838,0.8848433494567871,0.8838625167935513,0.812987012987013,0.8848433494567871,0.8838625167935513,0.812987012987013,"[[513, 0, 13, 25], [0, 63, 4, 3], [10, 1, 156, 8], [26, 0, 46, 313]]",0.9,0.8794412470502838,0.812987012987013,0.9310344827586207,"{'Mn': 0.9310344827586207, 'Cu': 0.9, 'Zn': 0.8914285714285715, 'Class VIII': 0.812987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8914285714285715,"[[513, 0, 13, 25], [0, 63, 4, 3], [10, 1, 156, 8], [26, 0, 46, 313]]",,0.8794412470502838,0.812987012987013,0.9310344827586207,"{'Mn': 0.9310344827586207, 'Cu': 0.9, 'Zn': 0.8914285714285715, 'Class VIII': 0.812987012987013}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
19,3e-05,0.34421632805134394,1.0,fixed,1.0,,0.8899697126829613,0.896521385778143,0.9009314179420471,0.8899697126829613,0.8961038961038961,0.9009314179420471,0.8899697126829613,0.8961038961038961,"[[509, 0, 7, 35], [0, 63, 4, 3], [10, 1, 147, 17], [20, 0, 20, 345]]",0.9,0.896521385778143,0.84,0.9237749546279492,"{'Mn': 0.9237749546279492, 'Cu': 0.9, 'Zn': 0.84, 'Class VIII': 0.8961038961038961}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.84,"[[509, 0, 7, 35], [0, 63, 4, 3], [10, 1, 147, 17], [20, 0, 20, 345]]",,0.896521385778143,0.84,0.9237749546279492,"{'Mn': 0.9237749546279492, 'Cu': 0.9, 'Zn': 0.84, 'Class VIII': 0.8961038961038961}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
20,3e-05,0.32785389865622727,1.0,fixed,1.0,,0.8845052678718741,0.8956714857909058,0.9009314179420471,0.8845052678718741,0.8753246753246753,0.9009314179420471,0.8845052678718741,0.8753246753246753,"[[521, 0, 3, 27], [0, 63, 4, 3], [14, 1, 143, 17], [29, 0, 19, 337]]",0.9,0.8956714857909058,0.8171428571428572,0.9455535390199638,"{'Mn': 0.9455535390199638, 'Cu': 0.9, 'Zn': 0.8171428571428572, 'Class VIII': 0.8753246753246753}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8171428571428572,"[[521, 0, 3, 27], [0, 63, 4, 3], [14, 1, 143, 17], [29, 0, 19, 337]]",,0.8956714857909058,0.8171428571428572,0.9455535390199638,"{'Mn': 0.9455535390199638, 'Cu': 0.9, 'Zn': 0.8171428571428572, 'Class VIII': 0.8753246753246753}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
21,3e-05,0.3121584660965144,1.0,fixed,1.0,,0.8923615857826384,0.9019718979126105,0.9043183922767639,0.8923615857826384,0.8649350649350649,0.9043183922767639,0.8923615857826384,0.8649350649350649,"[[522, 0, 2, 27], [0, 63, 4, 3], [13, 1, 150, 11], [33, 0, 19, 333]]",0.9,0.9019718979126105,0.8571428571428571,0.9473684210526315,"{'Mn': 0.9473684210526315, 'Cu': 0.9, 'Zn': 0.8571428571428571, 'Class VIII': 0.8649350649350649}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8571428571428571,"[[522, 0, 2, 27], [0, 63, 4, 3], [13, 1, 150, 11], [33, 0, 19, 333]]",,0.9019718979126105,0.8571428571428571,0.9473684210526315,"{'Mn': 0.9473684210526315, 'Cu': 0.9, 'Zn': 0.8571428571428571, 'Class VIII': 0.8649350649350649}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
22,3e-05,0.3000093630666064,1.0,fixed,1.0,,0.9012609894642563,0.9068292773854854,0.9110922813415527,0.9012609894642563,0.8935064935064935,0.9110922813415527,0.9012609894642563,0.8935064935064935,"[[518, 0, 3, 30], [0, 64, 3, 3], [12, 1, 150, 12], [21, 1, 19, 344]]",0.9142857142857143,0.9068292773854854,0.8571428571428571,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8571428571428571, 'Class VIII': 0.8935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8571428571428571,"[[518, 0, 3, 30], [0, 64, 3, 3], [12, 1, 150, 12], [21, 1, 19, 344]]",,0.9068292773854854,0.8571428571428571,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8571428571428571, 'Class VIII': 0.8935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
23,3e-05,0.2879529913849625,1.0,fixed,1.0,,0.9016505998538666,0.909082585077774,0.9136325120925903,0.9016505998538666,0.9064935064935065,0.9136325120925903,0.9016505998538666,0.9064935064935065,"[[518, 0, 2, 31], [0, 64, 3, 3], [13, 1, 148, 13], [19, 1, 16, 349]]",0.9142857142857143,0.909082585077774,0.8457142857142858,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8457142857142858, 'Class VIII': 0.9064935064935065}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8457142857142858,"[[518, 0, 2, 31], [0, 64, 3, 3], [13, 1, 148, 13], [19, 1, 16, 349]]",,0.909082585077774,0.8457142857142858,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8457142857142858, 'Class VIII': 0.9064935064935065}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
24,3e-05,0.2793569177187778,1.0,fixed,1.0,,0.9076312253989205,0.9046437174636561,0.9102455377578735,0.9076312253989205,0.8935064935064935,0.9102455377578735,0.9076312253989205,0.8935064935064935,"[[510, 0, 8, 33], [0, 64, 3, 3], [8, 2, 157, 8], [18, 2, 21, 344]]",0.9142857142857143,0.9046437174636561,0.8935064935064935,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.9142857142857143, 'Zn': 0.8971428571428571, 'Class VIII': 0.8935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8971428571428571,"[[510, 0, 8, 33], [0, 64, 3, 3], [8, 2, 157, 8], [18, 2, 21, 344]]",,0.9046437174636561,0.8935064935064935,0.925589836660617,"{'Mn': 0.925589836660617, 'Cu': 0.9142857142857143, 'Zn': 0.8971428571428571, 'Class VIII': 0.8935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
25,3e-05,0.25981905104000924,1.0,fixed,1.0,,0.9025563909774436,0.9084848643630246,0.9127857685089111,0.9025563909774436,0.8857142857142857,0.9127857685089111,0.9025563909774436,0.8857142857142857,"[[522, 0, 3, 26], [0, 64, 3, 3], [14, 1, 151, 9], [24, 1, 19, 341]]",0.9142857142857143,0.9084848643630246,0.8628571428571429,0.9473684210526315,"{'Mn': 0.9473684210526315, 'Cu': 0.9142857142857143, 'Zn': 0.8628571428571429, 'Class VIII': 0.8857142857142857}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8628571428571429,"[[522, 0, 3, 26], [0, 64, 3, 3], [14, 1, 151, 9], [24, 1, 19, 341]]",,0.9084848643630246,0.8628571428571429,0.9473684210526315,"{'Mn': 0.9473684210526315, 'Cu': 0.9142857142857143, 'Zn': 0.8628571428571429, 'Class VIII': 0.8857142857142857}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
26,3e-05,0.26296663182988966,1.0,fixed,1.0,,0.9030791712824381,0.9126732158006681,0.9195597171783447,0.9030791712824381,0.935064935064935,0.9195597171783447,0.9030791712824381,0.935064935064935,"[[518, 0, 2, 31], [0, 64, 3, 3], [12, 2, 144, 17], [16, 1, 8, 360]]",0.9142857142857143,0.9126732158006681,0.8228571428571428,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8228571428571428, 'Class VIII': 0.935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.8228571428571428,"[[518, 0, 2, 31], [0, 64, 3, 3], [12, 2, 144, 17], [16, 1, 8, 360]]",,0.9126732158006681,0.8228571428571428,0.9401088929219601,"{'Mn': 0.9401088929219601, 'Cu': 0.9142857142857143, 'Zn': 0.8228571428571428, 'Class VIII': 0.935064935064935}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
27,3e-05,0.2570573718576516,1.0,fixed,1.0,,0.921450020034412,0.916892441689211,0.9204064607620239,0.921450020034412,0.8701298701298701,0.9204064607620239,0.921450020034412,0.8701298701298701,"[[525, 0, 3, 23], [0, 66, 3, 1], [8, 2, 161, 4], [25, 2, 23, 335]]",0.9428571428571428,0.916892441689211,0.8701298701298701,0.9528130671506352,"{'Mn': 0.9528130671506352, 'Cu': 0.9428571428571428, 'Zn': 0.92, 'Class VIII': 0.8701298701298701}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}",0.92,"[[525, 0, 3, 23], [0, 66, 3, 1], [8, 2, 161, 4], [25, 2, 23, 335]]",,0.916892441689211,0.8701298701298701,0.9528130671506352,"{'Mn': 0.9528130671506352, 'Cu': 0.9428571428571428, 'Zn': 0.92, 'Class VIII': 0.8701298701298701}","{'Mn': 551, 'Cu': 70, 'Zn': 175, 'Class VIII': 385}"
